search_item,search_lat,search_lon,url,url_lat,url_lon,distance_km,within_7km
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Veronica+Studies+%7C+Immigration+Consultancy+%26+Study+Visa+-+Educational+Consultant+in+Greater+kailash/data=!4m7!3m6!1s0x390ce3cb2c955555:0x33cfdd43dc8a9e43!8m2!3d28.5534309!4d77.2406051!16s%2Fg%2F11v0tndhtj!19sChIJVVWVLMvjDDkRQ56K3EPdzzM?authuser=0&hl=en&rclk=1,28.5534309,77.2406051,3.27,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Fluentia+Academy/data=!4m7!3m6!1s0x390ce19555555555:0xe0b86179b43de662!8m2!3d28.5716473!4d77.2217831!16s%2Fg%2F11b6xd9l3m!19sChIJVVVVVZXhDDkRYuY9tHlhuOA?authuser=0&hl=en&rclk=1,28.5716473,77.2217831,2.11,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/ILSC+New+Delhi/data=!4m7!3m6!1s0x390ce21cda60f7c3:0x3357b0913de308dc!8m2!3d28.5736871!4d77.2283518!16s%2Fg%2F11gzzq6c8!19sChIJw_dg2hziDDkR3AjjPZGwVzM?authuser=0&hl=en&rclk=1,28.5736871,77.2283518,2.72,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/inlingua+South+Extension/data=!4m7!3m6!1s0x390ce1f3003c5337:0x56f6a40813c2978b!8m2!3d28.568808!4d77.223536!16s%2Fg%2F1w110kt1!19sChIJN1M8APPhDDkRi5fCEwik9lY?authuser=0&hl=en&rclk=1,28.568808,77.223536,2.01,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IOA+Global/data=!4m7!3m6!1s0x390ce3b18992364d:0xbee72bde1c86ede8!8m2!3d28.5786223!4d77.2449337!16s%2Fg%2F1hjh0353k!19sChIJTTaSibHjDDkR6O2GHN4r574?authuser=0&hl=en&rclk=1,28.5786223,77.2449337,4.35,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/MJ+Academy/data=!4m7!3m6!1s0x390ce3b6e5218df9:0x837c759423c631f5!8m2!3d28.5424691!4d77.2035506!16s%2Fg%2F12qgxpbvf!19sChIJ-Y0h5bbjDDkR9THGI5R1fIM?authuser=0&hl=en&rclk=1,28.5424691,77.2035506,1.71,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/British+Institute/data=!4m7!3m6!1s0x390ce474fe96a865:0xb36222c894b36b14!8m2!3d28.5657642!4d77.2879694!16s%2Fg%2F11b7k2_ncg!19sChIJZaiW_nTkDDkRFGuzlMgiYrM?authuser=0&hl=en&rclk=1,28.5657642,77.2879694,7.92,NO
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/AEC+Overseas/data=!4m7!3m6!1s0x390ce3cfe9150485:0x282b89db7c3f9751!8m2!3d28.5487345!4d77.250511!16s%2Fg%2F1tfhxzl0!19sChIJhQQV6c_jDDkRUZc_fNuJKyg?authuser=0&hl=en&rclk=1,28.5487345,77.250511,4.32,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/VERBAL+HUB/data=!4m7!3m6!1s0x390ce48559aaaaab:0x71023d2eae50dae5!8m2!3d28.5956835!4d77.2978437!16s%2Fg%2F11t7r67r4p!19sChIJq6qqWYXkDDkR5dpQri49AnE?authuser=0&hl=en&rclk=1,2.0,77.2978437,2953.08,NO
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Megamind+Consultants/data=!4m7!3m6!1s0x390ce2444037ac53:0x61a8b9ca06ee1e2d!8m2!3d28.5654216!4d77.2389289!16s%2Fg%2F1tfc0dbb!19sChIJU6w3QETiDDkRLR7uBsq5qGE?authuser=0&hl=en&rclk=1,28.5654216,77.2389289,3.2,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Swiss+School+Of+Language/data=!4m7!3m6!1s0x390ce25ec0000001:0x380a94382ad808fd!8m2!3d28.5688417!4d77.2249307!16s%2Fg%2F1td5vjjs!19sChIJAQAAwF7iDDkR_QjYKjiUCjg?authuser=0&hl=en&rclk=1,28.5688417,77.2249307,2.12,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/American+Institute+Of+English+Language+-spoken+English+language,+PTE+,IELTS/data=!4m7!3m6!1s0x390ce15ffb722ff9:0xe585c71826148f5f!8m2!3d28.5348322!4d77.2599454!16s%2Fg%2F11b8v9vy6x!19sChIJ-S9y-1_hDDkRX48UJhjHheU?authuser=0&hl=en&rclk=1",28.5348322,77.2599454,5.72,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/MOTION+COACHING+CENTER+:+CUET,+NDA,+Delhi+Police+Constable%2FSI,+CTET,+SSC,+Bank/data=!4m7!3m6!1s0x390d1e251eb1d43b:0x6c425b877eb9c2c3!8m2!3d28.501076!4d77.1836971!16s%2Fg%2F11f08wt2r2!19sChIJO9SxHiUeDTkRw8K5fodbQmw?authuser=0&hl=en&rclk=1",28.501076,77.1836971,6.69,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/LETs+PADHAi/data=!4m7!3m6!1s0x390ce161c8a331c9:0x21630f23ae53c7fe!8m2!3d28.5344837!4d77.2599551!16s%2Fg%2F11cjj11dlk!19sChIJyTGjyGHhDDkR_sdTriMPYyE?authuser=0&hl=en&rclk=1,28.5344837,77.2599551,5.73,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/The+British+Institute+Of+English+Language/data=!4m7!3m6!1s0x390ce3b5eb7a6283:0xa380c609c0d8ce59!8m2!3d28.5582703!4d77.2449377!16s%2Fg%2F11xp6vy13w!19sChIJg2J667XjDDkRWc7YwAnGgKM?authuser=0&hl=en&rclk=1,28.5582703,77.2449377,3.66,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/British+Council+IELTS/data=!4m7!3m6!1s0x390ce3b6d9b89467:0xc8feb87d4c0229ef!8m2!3d28.5499605!4d77.2493845!16s%2Fg%2F11h3qpwyv_!19sChIJZ5S42bbjDDkR7ykCTH24_sg?authuser=0&hl=en&rclk=1,28.5499605,77.2493845,4.18,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/THE+SUCCESS+GUSTO+%28TSG%29/data=!4m7!3m6!1s0x390ce1a3dcb4acdb:0x7722bdfe77ce6d18!8m2!3d28.5284894!4d77.2111535!16s%2Fg%2F11h1_0v4vf!19sChIJ26y03KPhDDkRGG3Od_69Inc?authuser=0&hl=en&rclk=1,28.5284894,77.2111535,3.25,YES
"IELTS Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Charms+Education+%26+Immigration+Services/data=!4m7!3m6!1s0x390d0372aa32dc7d:0x2d6198a9ede307e6!8m2!3d28.5499013!4d77.2535322!16s%2Fg%2F11b76brsjq!19sChIJfdwyqnIDDTkR5gfj7amYYS0?authuser=0&hl=en&rclk=1,28.5499013,77.2535322,4.58,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Zenith+Institute+%7C+Best+Coaching+for+SSC+%7C+Coaching+for+CTET+%7C+INSTITUTE+for+Banking+classes/data=!4m7!3m6!1s0x390ce19f73d43c3d:0xbc63fd3b900c06e6!8m2!3d28.5112347!4d77.2286412!16s%2Fg%2F11bv2crwpr!19sChIJPTzUc5_hDDkR5gYMkDv9Y7w?authuser=0&hl=en&rclk=1,43.0,77.2286412,1605.93,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Metier+Academy/data=!4m7!3m6!1s0x390d1f0126f50655:0xf8cfda6a112368b0!8m2!3d28.505792!4d77.1745949!16s%2Fg%2F11fkkzccyv!19sChIJVQb1JgEfDTkRsGgjEWraz_g?authuser=0&hl=en&rclk=1,28.505792,77.1745949,6.59,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/EDUMATE+STUDY+GROUP+-+Tuitions+for+classes+1-12+%7C+CBSE+%7C+ICSE+%7C+All+subjects+%7C+English+%7C+IELTS%2FTOEFL+%7C+B.Com%2FCA%2FCS%2FCMA/data=!4m7!3m6!1s0x390ce390e49b8843:0x70ddd6a4b30b0c98!8m2!3d28.5588025!4d77.227707!16s%2Fg%2F11fhvqk35_!19sChIJQ4ib5JDjDDkRmAwLs6TW3XA?authuser=0&hl=en&rclk=1,28.5588025,77.227707,1.99,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Study+Smart+-+Study+Abroad+Consultancy+%26+Classroom+IELTS+Coaching+in+Delhi/data=!4m7!3m6!1s0x390ce25da9f07291:0xd2983a4bc399f4b9!8m2!3d28.534164!4d77.242784!16s%2Fg%2F1ptz53z8t!19sChIJkXLwqV3iDDkRufSZw0s6mNI?authuser=0&hl=en&rclk=1,28.534164,77.242784,4.32,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Achiever%27s+Point/data=!4m7!3m6!1s0x390d030d1e116a3f:0xfaaa47f3feb6de13!8m2!3d28.5509312!4d77.2048839!16s%2Fg%2F1tf6_9vn!19sChIJP2oRHg0DDTkRE962_vNHqvo?authuser=0&hl=en&rclk=1,28.5509312,77.2048839,0.77,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Wisdom+Mart/data=!4m7!3m6!1s0x390ce20d3cd08137:0xce11744db1716f77!8m2!3d28.5520017!4d77.2038874!16s%2Fg%2F1tcxy63r!19sChIJN4HQPA3iDDkRd29xsU10Ec4?authuser=0&hl=en&rclk=1,28.5520017,77.2038874,0.7,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/LearnningTree/data=!4m7!3m6!1s0x390ce28d71e8e48b:0x8b81380010fe6526!8m2!3d28.5836117!4d77.2176058!16s%2Fg%2F11p0w8fq15!19sChIJi-TocY3iDDkRJmX-EAA4gYs?authuser=0&hl=en&rclk=1,28.5836117,77.2176058,3.07,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/Jamboree+Education+:-+New+Friends+Colony+Center,+Delhi/data=!4m7!3m6!1s0x390ce34e43f02297:0x983278db8dbfb795!8m2!3d28.5716165!4d77.2664424!16s%2Fg%2F1vnrjd86!19sChIJlyLwQ07jDDkRlbe_jdt4Mpg?authuser=0&hl=en&rclk=1",28.5716165,77.2664424,5.97,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Onwardo+IMS+Manya+The+Princeton+Review/data=!4m7!3m6!1s0x390ce173002f789b:0x1acc433094fd2530!8m2!3d28.5500421!4d77.2511543!16s%2Fg%2F1tk61h62!19sChIJm3gvAHPhDDkRMCX9lDBDzBo?authuser=0&hl=en&rclk=1,28.5500421,77.2511543,4.35,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Ace+With+Ielts/data=!4m7!3m6!1s0x390ce3cc77ebffff:0xb17dc5aa9b8f14ac!8m2!3d28.5513184!4d77.2441237!16s%2Fg%2F11s78cwqqt!19sChIJ___rd8zjDDkRrBSPm6rFfbE?authuser=0&hl=en&rclk=1,28.5513184,77.2441237,3.65,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IELTS+Coaching+in+MalviyaNagar/data=!4m7!3m6!1s0x390ce21956efccb7:0x5ad5ccce73bdf016!8m2!3d28.5319305!4d77.2081082!16s%2Fg%2F11gdgx6zk6!19sChIJt8zvVhniDDkRFvC9c87M1Vo?authuser=0&hl=en&rclk=1,28.5319305,77.2081082,2.84,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/American+Institute+of+English+Language+Pvt.+Ltd./data=!4m7!3m6!1s0x390ce25eaf9c7ddb:0x8adf033e690d6828!8m2!3d28.5700013!4d77.2198247!16s%2Fg%2F12h_csggs!19sChIJ232cr17iDDkRKGgNaT4D34o?authuser=0&hl=en&rclk=1,28.5700013,77.2198247,1.84,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/THE+INSTITUTE+OF+STANDARD+BRITISH+ENGLISH/data=!4m7!3m6!1s0x390d1d60fbd6af0b:0x4a74f27667b16ae!8m2!3d28.5559878!4d77.2413064!16s%2Fg%2F11qslx58y7!19sChIJC6_W-2AdDTkRrhZ7ZidPpwQ?authuser=0&hl=en&rclk=1,28.5559878,77.2413064,3.31,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Official+IELTS+Test+Centre+Delhi+%28Nehru+Place%29+%7C+IELTS+IDP+India/data=!4m7!3m6!1s0x390ce377f131a9ef:0x4f9a7b8894771947!8m2!3d28.550713!4d77.2504217!16s%2Fg%2F11g4c7517z!19sChIJ76kx8XfjDDkRRxl3lIh7mk8?authuser=0&hl=en&rclk=1,28.550713,77.2504217,4.27,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/LearninGuru+%7C+Study+Abroad+and+Immigration+Consultancy/data=!4m7!3m6!1s0x390ce25b1263dab5:0x78832fc12ef6ae66!8m2!3d28.6055099!4d77.2943306!16s%2Fg%2F11b6sj_mrj!19sChIJtdpjElviDDkRZq72LsEvg3g?authuser=0&hl=en&rclk=1,28.6055099,77.2943306,10.02,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/PHOENIX+ACADEMIA/data=!4m7!3m6!1s0x390ce3277c834719:0xace8ce6309fb80c1!8m2!3d28.5418375!4d77.2036432!16s%2Fg%2F11fphhk5v5!19sChIJGUeDfCfjDDkRwYD7CWPO6Kw?authuser=0&hl=en&rclk=1,28.5418375,77.2036432,1.78,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Dawn+English+Academy/data=!4m7!3m6!1s0x390ce2532cfcde4b:0x678e15ae7b62ce03!8m2!3d28.5708199!4d77.2408441!16s%2Fg%2F11c3_5b5fw!19sChIJS978LFPiDDkRA85ie64Vjmc?authuser=0&hl=en&rclk=1,28.5708199,77.2408441,3.58,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Magoosh+-+GRE+%7C+GMAT+%7C+SAT+%7C+ACT+%7C+TOEFL+%7C+IELTS/data=!4m7!3m6!1s0x390d1d2831ca2d33:0xa0c28c53e1399aea!8m2!3d28.5383669!4d77.1981759!16s%2Fg%2F11nymg_zk9!19sChIJMy3KMSgdDTkR6po54VOMwqA?authuser=0&hl=en&rclk=1,28.5383669,77.1981759,2.31,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/The+Study+Point/data=!4m7!3m6!1s0x390ce21c55dc01e7:0xfd60a16fb76010e2!8m2!3d28.5340079!4d77.2090613!16s%2Fg%2F11bxfq1x_z!19sChIJ5wHcVRziDDkR4hBgt2-hYP0?authuser=0&hl=en&rclk=1,28.5340079,77.2090613,2.62,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Intensive+Institute/data=!4m7!3m6!1s0x390ce5d819660d61:0xca31098e32f884dc!8m2!3d28.5494681!4d77.2975746!16s%2Fg%2F11pds_g_q1!19sChIJYQ1mGdjlDDkR3IT4Mo4JMco?authuser=0&hl=en&rclk=1,28.5494681,77.2975746,8.85,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Sahar+Institute/data=!4m7!3m6!1s0x390ce4767cc49ec7:0x6f0027983ea9cf72!8m2!3d28.5650134!4d77.2863246!16s%2Fg%2F11gzshkz_!19sChIJx57EfHbkDDkRcs-pPpgnAG8?authuser=0&hl=en&rclk=1,28.5650134,77.2863246,7.75,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/ILSC+New+Delhi/data=!4m7!3m6!1s0x390ce21cda60f7c3:0x3357b0913de308dc!8m2!3d28.5736871!4d77.2283518!16s%2Fg%2F11gzzq6c8!19sChIJw_dg2hziDDkR3AjjPZGwVzM?authuser=0&hl=en&rclk=1,28.5736871,77.2283518,2.72,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/British+Institute/data=!4m7!3m6!1s0x390ce474fe96a865:0xb36222c894b36b14!8m2!3d28.5657642!4d77.2879694!16s%2Fg%2F11b7k2_ncg!19sChIJZaiW_nTkDDkRFGuzlMgiYrM?authuser=0&hl=en&rclk=1,28.5657642,77.2879694,7.92,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Online+advanced+spoken+english/data=!4m7!3m6!1s0x390ce25928555537:0x9bce0680dbf22e8!8m2!3d28.5750419!4d77.223805!16s%2Fg%2F11byxg8h1r!19sChIJN1VVKFniDDkR6CK_DWjgvAk?authuser=0&hl=en&rclk=1,28.5750419,77.223805,2.52,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/Western+Overseas+Delhi+%7C+Study+Visa,+PR,+Tourist+Visa,+Work+Visa,+IELTS,+PTE,+TOEFL,+German,+French/data=!4m7!3m6!1s0x390ce3a50a65b4a1:0x60e070be45b9c4e0!8m2!3d28.5508427!4d77.2503073!16s%2Fg%2F11kqvrdl92!19sChIJobRlCqXjDDkR4MS5Rb5w4GA?authuser=0&hl=en&rclk=1",28.5508427,77.2503073,4.25,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/GMATinsight+GMAT+%7C+GRE+%7C+SAT+%7C+IELTS+Best+Coaching+in+Malviya+Nagar+South+New+Delhi/data=!4m7!3m6!1s0x390ce21cdb87f0af:0xc01989226f75a657!8m2!3d28.5341117!4d77.2101416!16s%2Fg%2F11dxdcb3pv!19sChIJr_CH2xziDDkRV6Z1byKJGcA?authuser=0&hl=en&rclk=1,28.5341117,77.2101416,2.62,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IELTS%2FPTE+CLASSES+BY+Megha+kapoor/data=!4m7!3m6!1s0x390ce549e8795c8f:0x4955bbc1cf73f276!8m2!3d28.5873935!4d77.2291652!16s%2Fg%2F11g1dxp96n!19sChIJj1x56EnlDDkRdvJzz8G7VUk?authuser=0&hl=en&rclk=1,28.5873935,77.2291652,3.94,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Edwise+International/data=!4m7!3m6!1s0x390d1d841aaaaaab:0xc15ca7fcaa3ec424!8m2!3d28.5688728!4d77.2233444!16s%2Fg%2F1v8ky_gf!19sChIJq6qqGoQdDTkRJMQ-qvynXME?authuser=0&hl=en&rclk=1,28.5688728,77.2233444,2.0,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IELTS+Coaching/data=!4m7!3m6!1s0x390ce3150ae52a5b:0xf21867b6d6b620de!8m2!3d28.5692956!4d77.2440347!16s%2Fg%2F11n0b98c1y!19sChIJWyrlChXjDDkR3iC21rZnGPI?authuser=0&hl=en&rclk=1,28.5692956,77.2440347,3.81,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Skill+Sutra/data=!4m7!3m6!1s0x390ce3a5f5275e19:0x7dfff5991fc5f8ea!8m2!3d28.5356574!4d77.2075026!16s%2Fg%2F11mvvbbksq!19sChIJGV4n9aXjDDkR6vjFH5n1_30?authuser=0&hl=en&rclk=1,28.5356574,77.2075026,2.43,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Howard+International+%28Institute+Of+World+Class+English+Speaking%29/data=!4m7!3m6!1s0x390ce3af85503d83:0xa92ca891663c7ecb!8m2!3d28.5670429!4d77.288406!16s%2Fg%2F11g0hm1fwq!19sChIJgz1Qha_jDDkRy348ZpGoLKk?authuser=0&hl=en&rclk=1,83.0,77.288406,6053.73,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Swiss+School+Of+Language/data=!4m7!3m6!1s0x390ce25ec0000001:0x380a94382ad808fd!8m2!3d28.5688417!4d77.2249307!16s%2Fg%2F1td5vjjs!19sChIJAQAAwF7iDDkR_QjYKjiUCjg?authuser=0&hl=en&rclk=1,28.5688417,77.2249307,2.12,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/British+Study+Mart/data=!4m7!3m6!1s0x390d049fdba55579:0xb3d0d2c661c6d73a!8m2!3d28.6372269!4d77.0999768!16s%2Fg%2F11b8t787rc!19sChIJeVWl258EDTkROtfGYcbS0LM?authuser=0&hl=en&rclk=1,0.0,77.0999768,3175.47,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/VERBAL+HUB/data=!4m7!3m6!1s0x390ce48559aaaaab:0x71023d2eae50dae5!8m2!3d28.5956835!4d77.2978437!16s%2Fg%2F11t7r67r4p!19sChIJq6qqWYXkDDkR5dpQri49AnE?authuser=0&hl=en&rclk=1,2.0,77.2978437,2953.08,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/moto+for+Languages/data=!4m7!3m6!1s0x390ce1fc9e3313e7:0xa2ba57091915f693!8m2!3d28.5139724!4d77.2333265!16s%2Fg%2F11ss53r3__!19sChIJ5xMznvzhDDkRk_YVGQlXuqI?authuser=0&hl=en&rclk=1,28.5139724,77.2333265,5.46,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/inlingua+South+Extension/data=!4m7!3m6!1s0x390ce1f3003c5337:0x56f6a40813c2978b!8m2!3d28.568808!4d77.223536!16s%2Fg%2F1w110kt1!19sChIJN1M8APPhDDkRi5fCEwik9lY?authuser=0&hl=en&rclk=1,28.568808,77.223536,2.01,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/IELTS+COACHING+%7C+English+Speaking+Course+In+Laxmi+Nagar/data=!4m7!3m6!1s0x390cfd247c4b83f9:0x1fc7cb1447e328da!8m2!3d28.6323539!4d77.2797512!16s%2Fg%2F11c6cfb7_t!19sChIJ-YNLfCT9DDkR2ijjRxTLxx8?authuser=0&hl=en&rclk=1,28.6323539,77.2797512,10.91,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Multilingua+-+Best+English+Speaking+Institute+in+Delhi+%7C+IELTS+Coaching+in+Delhi+%7C+PTE+Coaching+in+Delhi/data=!4m7!3m6!1s0x390ce1fb182b1d79:0xd8e177a851414f6d!8m2!3d28.5203063!4d77.20239!16s%2Fg%2F11dxkx882j!19sChIJeR0rGPvhDDkRbU9BUah34dg?authuser=0&hl=en&rclk=1,28.5203063,77.20239,4.17,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/iB+Language+Classes+%7C+A+premier+Institute+for+Foreign+Languages/data=!4m7!3m6!1s0x390ce4054fa653d3:0x4536ba754c2e6b8!8m2!3d28.5501072!4d77.2981966!16s%2Fg%2F11cjx0hj19!19sChIJ01OmTwXkDDkRuObCVKdrUwQ?authuser=0&hl=en&rclk=1,3.0,77.2981966,2841.88,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Niev+Education+-+Spoken+English+Classes+In+Delhi/data=!4m7!3m6!1s0x390ce4a11bffffff:0xfbd3f1fa88b818bc!8m2!3d28.6110527!4d77.2893025!16s%2Fg%2F11ggsg8k8g!19sChIJ____G6HkDDkRvBi4iPrx0_s?authuser=0&hl=en&rclk=1,28.6110527,77.2893025,9.97,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Humstudy+-+IELTS+-+TOEFL+-+GRE+-+GMAT+-+SAT/data=!4m7!3m6!1s0x390ce1c13d53d595:0x50e7bccca1f26c50!8m2!3d28.5221719!4d77.2147601!16s%2Fg%2F11rylkpyk9!19sChIJldVTPcHhDDkRUGzyocy851A?authuser=0&hl=en&rclk=1,53.0,77.2147601,2717.88,NO
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Max+Mueller+Institute/data=!4m7!3m6!1s0x390ce3adbfd78d2f:0xf776d7790bd8d3e2!8m2!3d28.5510253!4d77.2049331!16s%2Fg%2F11gk8wp9cn!19sChIJL43Xv63jDDkR4tPYC3nXdvc?authuser=0&hl=en&rclk=1,28.5510253,77.2049331,0.76,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/MJ+Academy/data=!4m7!3m6!1s0x390ce3b6e5218df9:0x837c759423c631f5!8m2!3d28.5424691!4d77.2035506!16s%2Fg%2F12qgxpbvf!19sChIJ-Y0h5bbjDDkR9THGI5R1fIM?authuser=0&hl=en&rclk=1,28.5424691,77.2035506,1.71,YES
"IELTS Coaching or Tuition Institutes in Khan Market, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/Oracle+International+Language+Institute+-+Best+Ielts,+English,French,German,Spanish,Arabic,Chinese,+Korean+Classes+in+Delhi/data=!4m7!3m6!1s0x390cfd49ce5d563b:0x76933fe29809ad22!8m2!3d28.6329264!4d77.2222289!16s%2Fg%2F11fyz99r40!19sChIJO1Zdzkn9DDkRIq0JmOI_k3Y?authuser=0&hl=en&rclk=1",28.6329264,77.2222289,8.51,NO
